Index,Name,RADEG,DEDEG,CZ,LOGMSTAR
10420,ECO10446,163.13,7.225,6378.95,10.21
3256,ECO03281,180.84799999999998,20.0222,6378.99,10.15
2886,ECO02911,174.88,7.7633,6379.02,10.11
9953,ECO09978,162.195,26.77,6379.36,10.27
5160,ECO05185,145.174,11.8883,6379.47,10.71
6734,ECO06759,186.898,26.5399,6379.72,9.29
7219,ECO07244,151.079,0.1204,6380.19,9.43
11776,ECO11808,183.165,34.6894,6380.52,9.43
8882,ECO08907,138.191,29.3663,6380.84,9.13
1670,ECO01695,171.16,22.8754,6380.93,8.47
11516,ECO11547,146.629,36.0373,6381.07,9.37
7232,ECO07257,202.516,0.2998,6381.36,8.69
6795,ECO06820,168.27700000000002,28.0537,6381.43,9.79
7241,ECO07266,160.167,0.3754,6381.98,8.37
2203,ECO02228,184.185,25.6919,6382.23,9.07
7790,ECO07815,187.203,9.015,6382.3,8.95
44,ECO00045,176.09400000000002,13.0102,6382.4,8.47
5555,ECO05580,164.852,46.0898,6382.58,9.33
2362,ECO02387,181.03599999999997,22.5993,6382.73,8.83
5246,ECO05271,140.08,25.2735,6382.82,9.33
11186,ECO11214,212.43400000000003,11.1163,6382.82,8.63
11279,ECO11310,167.317,36.0211,6383.03,11.13
3807,ECO03832,195.02,27.9872,6383.06,10.81
2609,ECO02634,200.585,20.3373,6383.16,10.13
8643,ECO08668,137.44899999999998,26.8606,6383.48,8.89
3913,ECO03938,197.699,29.7097,6383.49,9.95
1081,ECO01094,180.86599999999999,22.0375,6383.57,9.37
8,ECO00009,160.641,10.6224,6383.64,8.57
10045,ECO10070,178.005,18.343,6383.65,9.95
8976,ECO09001,171.572,30.9733,6383.68,9.05
421,ECO00425,164.115,24.5692,6384.11,8.41
2408,ECO02433,172.16400000000002,23.6709,6384.24,8.81
12184,ECO12216,192.898,26.6289,6384.25,9.21
9018,ECO09043,148.637,31.6067,6384.43,10.37
11839,ECO11871,177.576,35.2541,6384.5,9.59
11114,ECO11142,201.104,13.8126,6384.58,8.77
696,ECO00703,172.139,23.5336,6384.66,8.55
9234,ECO09259,172.775,35.0586,6384.67,8.57
5562,ECO05587,165.708,25.0738,6384.78,10.23
6309,ECO06334,202.71599999999998,10.9389,6384.87,10.05
2038,ECO02063,231.245,4.7901,6384.93,8.59
3124,ECO03149,178.27900000000002,35.0228,6385.23,9.79
2510,ECO02535,176.268,19.5707,6385.4,9.49
3940,ECO03965,198.435,6.9919,6385.51,10.41
1701,ECO01726,175.513,16.7762,6385.55,9.19
8697,ECO08722,195.80700000000002,27.3689,6385.63,9.83
3948,ECO03973,198.75900000000001,3.0169,6385.67,10.45
1484,ECO01509,195.14,11.6564,6385.71,8.59
4098,ECO04123,202.5,0.3047,6385.88,10.85
3186,ECO03211,179.465,29.0394,6386.1,9.83
10317,ECO10343,186.09,9.3081,6386.2,9.11
3717,ECO03742,193.183,26.4706,6386.71,10.73
7184,ECO07209,180.635,-0.3887,6386.74,8.49
11099,ECO11127,198.66099999999997,9.1472,6387.16,8.85
129,ECO00130,200.37900000000002,6.6013,6387.22,8.39
10713,ECO10739,150.309,38.6792,6387.34,9.03
7565,ECO07590,167.27900000000002,3.9277,6387.37,8.75
8019,ECO08044,184.17,14.0563,6387.5,8.93
10814,ECO10840,202.262,4.8441,6387.55,8.97
7315,ECO07340,182.655,1.0649,6387.64,8.47
2522,ECO02547,175.755,19.9098,6387.66,9.13
3515,ECO03540,185.895,9.6489,6387.71,9.63
5241,ECO05266,139.895,33.8881,6388.38,10.25
10231,ECO10257,201.423,4.4639,6388.6,8.85
5169,ECO05194,131.317,27.8238,6388.73,9.29
1429,ECO01454,138.593,30.433000000000003,6388.74,8.51
1313,ECO01338,179.101,11.5061,6388.89,8.33
6215,ECO06240,198.108,28.5375,6389.21,10.13
9271,ECO09296,169.968,35.5257,6389.58,8.79
9714,ECO09739,161.467,16.93,6389.85,10.13
2435,ECO02460,182.16400000000002,25.1281,6390.02,9.39
2014,ECO02039,220.514,15.644,6390.23,8.55
8869,ECO08894,203.96400000000003,29.2142,6390.6,8.89
5821,ECO05846,181.34,2.0862,6390.83,10.19
9009,ECO09034,148.286,31.4384,6390.89,9.37
8294,ECO08319,176.769,22.2411,6390.99,9.09
3210,ECO03235,179.862,17.7569,6391.18,9.83
11411,ECO11442,144.55100000000002,7.7278,6391.53,10.25
3088,ECO03113,177.755,20.3994,6391.65,10.43
3817,ECO03842,195.178,27.9719,6391.78,10.61
7044,ECO07069,131.924,25.8882,6391.79,8.99
5252,ECO05277,140.514,24.8421,6392.08,9.41
3138,ECO03163,178.44299999999998,10.4031,6392.21,10.43
8737,ECO08762,196.02,27.8505,6392.68,9.43
5705,ECO05730,176.217,19.6099,6392.94,10.13
12240,ECO12272,193.07299999999998,27.1582,6392.94,9.45
9676,ECO09701,169.02200000000002,43.071000000000005,6392.97,9.05
12570,ECO12602,223.46900000000002,15.1878,6393.2,9.71
2319,ECO02344,172.77900000000002,22.7681,6393.34,11.05
9592,ECO09617,161.09,2.7939,6394.22,9.81
2872,ECO02897,157.16899999999998,1.348,6394.34,9.59
8393,ECO08418,184.264,24.0404,6394.74,9.77
12008,ECO12040,133.436,26.9967,6394.79,8.85
2801,ECO02826,175.666,20.1728,6394.86,8.89
7801,ECO07826,179.22299999999998,9.1523,6395.1,8.67
527,ECO00534,158.976,28.1683,6395.26,8.27
6064,ECO06089,192.137,26.1148,6395.28,9.35
3204,ECO03229,179.76,21.8083,6395.29,10.79
4291,ECO04316,207.66299999999998,35.0383,6395.34,10.85
12087,ECO12119,158.65,31.7172,6395.46,8.75
3068,ECO03093,177.248,35.0161,6395.59,10.63
3443,ECO03468,183.98,23.5956,6395.77,10.57
40,ECO00041,149.44799999999998,4.5208,6395.86,8.77
4872,ECO04897,227.1,19.2081,6396.31,10.73
7428,ECO07453,152.071,2.2731,6396.46,9.29
3134,ECO03159,178.422,23.3825,6396.49,10.49
5170,ECO05195,131.357,32.9494,6396.56,9.65
3215,ECO03240,179.984,-0.5481,6396.59,9.65
12191,ECO12223,192.937,27.0184,6396.59,9.55
1108,ECO01122,190.3,10.9328,6396.73,8.45
3008,ECO03033,176.266,19.6206,6396.73,10.87
2070,ECO02095,159.52700000000002,30.7159,6396.77,8.63
3121,ECO03146,178.19400000000002,20.9889,6397.01,11.17
8975,ECO09000,151.192,30.9717,6397.05,8.69
6438,ECO06463,210.997,15.655999999999999,6397.3,9.89
12023,ECO12055,188.203,36.2739,6397.4,9.37
1695,ECO01720,174.77700000000002,17.1691,6397.47,8.99
2475,ECO02500,225.396,14.8757,6397.47,8.83
1372,ECO01397,178.59599999999998,35.742,6397.52,8.45
6528,ECO06553,222.658,22.7344,6398.07,10.13
1371,ECO01396,178.56,35.705999999999996,6398.22,8.63
9701,ECO09726,216.62,43.471000000000004,6398.22,8.63
2755,ECO02780,162.872,8.6781,6398.4,9.09
1220,ECO01241,146.857,-0.2741,6398.42,8.45
3772,ECO03797,194.595,13.8728,6398.45,9.81
1632,ECO01657,155.388,16.3965,6398.6,9.13
2377,ECO02402,171.922,23.2399,6398.64,8.73
8220,ECO08245,179.058,20.7355,6398.68,9.57
3718,ECO03743,193.22299999999998,9.9892,6398.98,10.65
613,ECO00620,183.484,38.6923,6398.99,8.67
10994,ECO11022,166.87400000000002,26.0655,6399.03,8.81
6324,ECO06349,203.234,4.9469,6399.05,9.43
11198,ECO11226,214.243,10.7597,6399.22,9.31
9776,ECO09801,165.81099999999998,45.2179,6399.44,9.07
10762,ECO10788,179.127,9.6017,6399.45,8.47
951,ECO00963,194.949,28.0979,6399.65,8.89
11595,ECO11626,168.33,25.8622,6399.79,9.77
11791,ECO11823,194.19400000000002,11.0915,6400.15,9.97
3716,ECO03741,193.02900000000002,27.0261,6400.7,9.91
10312,ECO10338,185.628,10.3873,6401.11,8.67
8039,ECO08064,177.54,14.6549,6401.14,8.73
2587,ECO02612,178.237,20.442999999999998,6401.18,8.85
615,ECO00622,153.608,32.2434,6401.63,8.71
12624,ECO12656,203.25400000000002,16.6855,6401.65,9.57
12247,ECO12279,195.96,28.1786,6401.92,9.35
3009,ECO03034,176.27,19.6061,6401.98,11.49
11218,ECO11246,236.175,23.0362,6401.99,8.97
901,ECO00913,236.609,24.2566,6402.02,8.25
12385,ECO12417,171.389,22.8192,6402.11,10.21
2525,ECO02550,175.153,20.3137,6402.26,9.91
3608,ECO03633,188.924,26.2222,6402.29,10.11
3990,ECO04015,199.83,8.4292,6402.35,11.09
744,ECO00751,180.395,16.2123,6402.45,8.31
11788,ECO11820,211.27700000000002,15.7747,6402.68,9.57
9059,ECO09084,158.83700000000002,3.5583,6402.98,10.41
2539,ECO02564,173.43400000000003,32.6331,6402.99,10.63
10739,ECO10765,165.301,3.5536,6403.08,8.95
5642,ECO05667,173.081,34.9527,6403.44,9.41
10948,ECO10976,142.898,23.9033,6403.58,8.97
12033,ECO12065,188.585,36.512,6403.72,9.19
6259,ECO06284,200.968,13.7342,6403.82,10.41
963,ECO00975,198.804,16.0983,6403.9,8.65
8329,ECO08354,166.625,22.924,6403.95,9.27
1844,ECO01869,188.718,26.175,6404.0,9.31
203,ECO00205,184.229,25.7752,6404.19,8.53
3379,ECO03404,182.645,25.9281,6404.2,10.43
11146,ECO11174,207.34900000000002,34.3682,6404.28,8.35
7486,ECO07511,151.80700000000002,2.9027,6404.32,9.09
8508,ECO08533,139.752,25.5282,6405.02,8.79
2315,ECO02340,195.588,21.0712,6405.05,8.85
6294,ECO06319,202.435,9.9332,6405.1,9.45
7298,ECO07323,202.72400000000002,0.938,6405.32,8.95
3131,ECO03156,178.39,10.8778,6405.67,9.77
11237,ECO11268,228.865,22.8376,6405.81,8.51
7972,ECO07997,158.5,13.3392,6405.87,9.91
815,ECO00824,197.264,11.7818,6406.07,8.17
11756,ECO11788,148.666,29.7161,6406.26,9.63
752,ECO00759,159.408,16.8586,6406.32,8.49
6921,ECO06946,161.643,1.7744,6406.37,8.73
1097,ECO01110,178.938,25.12,6406.7,9.15
10725,ECO10751,155.77200000000002,37.5956,6407.28,8.65
12425,ECO12457,181.894,25.2805,6407.7,9.69
9262,ECO09287,178.081,35.4072,6407.71,8.89
12387,ECO12419,171.676,39.3124,6407.89,9.47
8392,ECO08417,167.044,23.9755,6408.0,9.75
11558,ECO11589,194.07,27.4459,6408.1,10.05
8756,ECO08781,156.279,28.0652,6408.38,9.75
7876,ECO07901,162.744,10.7536,6408.38,8.53
8356,ECO08381,177.43200000000002,23.4451,6408.55,10.15
8662,ECO08687,137.494,27.0033,6408.55,9.39
11977,ECO12009,210.457,9.6538,6408.57,8.73
1884,ECO01909,149.287,31.866,6408.59,8.59
11711,ECO11743,160.74,13.5486,6408.7,9.07
2395,ECO02420,169.579,23.4214,6408.98,10.23
10253,ECO10279,234.032,43.6466,6409.15,9.27
1927,ECO01952,135.327,29.5077,6409.23,8.53
10669,ECO10695,133.637,29.1896,6409.37,8.63
7981,ECO08006,194.38299999999998,13.4724,6409.42,9.23
10997,ECO11025,167.327,22.5027,6409.64,8.43
9205,ECO09230,203.65400000000002,34.6124,6409.78,9.71
12125,ECO12157,176.123,33.0559,6410.37,9.57
10387,ECO10413,163.115,8.0942,6410.44,10.39
11478,ECO11509,177.77599999999998,21.1222,6410.6,9.77
1647,ECO01672,163.137,8.8343,6410.63,8.85
10052,ECO10077,162.595,26.7353,6410.84,9.67
4868,ECO04893,226.852,12.5803,6410.92,9.61
5018,ECO05043,236.592,23.8092,6411.1,10.83
7396,ECO07421,202.854,1.9813,6411.41,9.15
5763,ECO05788,178.90200000000002,9.782,6411.63,9.29
9656,ECO09681,168.015,42.67,6411.75,8.85
6118,ECO06143,194.769,27.9109,6412.36,9.93
8304,ECO08329,167.113,22.6192,6412.37,9.47
8044,ECO08069,177.769,14.8025,6412.89,9.25
10681,ECO10707,139.513,34.7607,6412.91,8.65
1262,ECO01283,160.501,15.9785,6413.19,8.45
5655,ECO05680,146.422,23.6744,6413.28,9.63
6907,ECO06932,194.405,28.0404,6413.37,9.21
451,ECO00458,140.401,34.474000000000004,6413.56,10.05
10120,ECO10145,202.209,-0.9085,6414.0,9.25
86,ECO00087,201.016,13.9358,6414.07,8.51
838,ECO00850,204.887,15.2233,6414.4,8.29
1780,ECO01805,181.96200000000002,25.7469,6414.55,8.95
11749,ECO11781,160.942,11.4941,6415.15,9.71
5323,ECO05348,145.48,1.3187,6415.3,10.31
10858,ECO10885,165.81099999999998,3.7247,6415.42,9.21
207,ECO00209,188.812,24.5488,6415.46,8.63
2946,ECO02971,175.68200000000002,8.9744,6416.03,10.23
6546,ECO06571,228.592,22.9085,6416.27,10.37
1233,ECO01254,149.921,31.6847,6416.92,8.65
1271,ECO01293,163.915,4.3689,6417.02,8.97
522,ECO00529,153.673,29.2858,6417.11,8.63
10969,ECO10997,152.946,18.8337,6417.11,9.07
3938,ECO03963,198.362,27.8025,6417.19,10.99
479,ECO00486,172.25,3.8539,6417.24,8.35
11919,ECO11951,162.75,14.9463,6417.35,8.93
8576,ECO08601,149.615,26.2475,6417.39,8.51
11481,ECO11512,202.34599999999998,11.568,6417.56,9.83
5240,ECO05265,139.887,32.6536,6417.68,9.95
12572,ECO12604,223.468,15.1893,6417.77,9.75
11474,ECO11505,167.858,43.9072,6417.8,10.67
7328,ECO07353,151.328,2.4958,6418.12,10.23
774,ECO00782,181.53599999999997,36.8744,6418.42,8.73
10306,ECO10332,176.511,9.7564,6418.43,9.05
10165,ECO10190,171.918,3.5899,6418.43,8.43
1679,ECO01704,172.424,22.1154,6418.51,8.63
11571,ECO11602,193.731,29.0123,6419.32,9.73
4789,ECO04814,222.275,22.1983,6419.39,10.57
131,ECO00132,194.81099999999998,27.8956,6419.45,9.13
2067,ECO02092,157.69899999999998,32.2506,6419.83,8.49
10731,ECO10757,158.741,5.9934,6420.3,8.67
725,ECO00732,175.023,20.2729,6420.5,8.73
12421,ECO12453,190.24599999999998,24.8713,6420.56,9.33
11970,ECO12002,233.04,6.7645,6420.97,9.85
7885,ECO07910,177.785,10.9006,6421.24,9.01
949,ECO00961,194.502,16.9861,6421.32,8.33
2863,ECO02888,226.178,19.0409,6421.39,9.93
7499,ECO07524,144.545,3.0789,6421.41,9.47
10572,ECO10598,181.81599999999997,25.2853,6422.08,10.01
6206,ECO06231,197.827,10.0816,6422.27,10.39
9274,ECO09299,169.887,35.6099,6422.46,8.67
1894,ECO01919,195.02599999999998,28.2523,6422.88,8.87
3014,ECO03039,176.33700000000002,32.7222,6422.93,10.49
485,ECO00492,187.315,41.473,6423.08,8.55
2747,ECO02772,163.056,8.8531,6423.09,9.49
7836,ECO07861,176.46200000000002,9.8317,6423.15,9.07
7092,ECO07117,178.36,10.8963,6423.3,8.81
8347,ECO08372,167.794,23.3364,6423.58,9.71
11417,ECO11448,178.28599999999997,30.1874,6423.8,8.83
182,ECO00183,192.102,9.3168,6423.86,8.59
2423,ECO02448,184.58599999999998,24.5847,6423.96,8.93
8781,ECO08806,195.875,28.2745,6423.99,9.29
5727,ECO05752,177.71200000000002,20.0489,6424.16,10.31
4255,ECO04280,206.706,14.4008,6424.61,10.15
7952,ECO07977,163.322,12.7775,6424.75,8.29
11251,ECO11282,157.334,21.9436,6424.8,8.57
62,ECO00063,150.563,25.926,6424.81,8.51
7037,ECO07062,196.054,28.1938,6424.85,10.19
3722,ECO03747,140.154,33.0747,6425.24,10.21
4090,ECO04115,202.351,11.7975,6425.37,10.41
7544,ECO07569,231.71599999999998,3.5975,6425.55,8.59
13,ECO00014,164.61,6.5457,6425.56,8.59
11023,ECO11051,179.293,28.8872,6425.59,8.57
1850,ECO01875,190.329,21.6725,6426.19,8.75
10668,ECO10694,133.071,3.7297,6426.89,8.63
10425,ECO10451,170.06099999999998,42.2328,6426.9,8.71
9442,ECO09467,172.56099999999998,38.2409,6427.17,8.93
8818,ECO08843,157.22,26.3364,6427.33,10.09
9769,ECO09794,166.532,45.1223,6427.38,9.03
8814,ECO08839,156.035,28.5137,6427.41,9.07
6074,ECO06099,192.61700000000002,27.435,6428.05,10.63
5384,ECO05409,148.944,32.4295,6428.32,10.13
10983,ECO11011,162.14700000000002,26.7909,6428.42,8.81
2833,ECO02858,178.317,20.6313,6428.46,8.83
3489,ECO03514,185.101,5.5728,6428.62,10.77
3743,ECO03768,194.078,26.3589,6428.98,10.77
686,ECO00693,203.80599999999998,16.5281,6429.1,8.73
9361,ECO09386,174.928,36.8888,6429.17,8.99
11042,ECO11070,166.352,26.365,6429.24,10.43
11019,ECO11047,178.67700000000002,27.7557,6429.29,8.63
11837,ECO11869,158.112,2.555,6429.3,9.03
6540,ECO06565,148.806,31.4917,6429.31,10.01
11307,ECO11338,206.885,14.2661,6429.33,8.63
11444,ECO11475,177.572,34.6498,6429.64,9.55
12050,ECO12082,137.268,28.2567,6429.65,8.81
8646,ECO08671,163.595,26.896,6429.75,9.93
1705,ECO01730,175.923,20.027,6429.94,8.61
9080,ECO09105,149.781,32.5198,6430.0,9.81
10499,ECO10525,202.415,11.2699,6430.29,9.11
8269,ECO08294,155.194,21.5324,6430.37,9.93
7263,ECO07288,187.842,0.6099,6430.75,9.01
5474,ECO05499,156.85399999999998,1.2417,6430.94,9.97
3866,ECO03891,196.49200000000002,1.7925,6430.94,10.31
213,ECO00215,225.61700000000002,14.9016,6430.98,8.37
8182,ECO08207,181.051,20.1737,6431.46,9.75
9285,ECO09310,178.571,35.8075,6431.47,9.41
8778,ECO08803,196.80900000000003,28.2582,6431.69,8.61
5432,ECO05457,152.266,38.3535,6432.25,9.51
9397,ECO09422,166.521,37.4892,6432.33,8.71
10760,ECO10786,177.826,10.9042,6432.37,8.11
7794,ECO07819,179.57299999999998,9.0743,6432.39,9.77
6643,ECO06668,194.44400000000002,28.1406,6432.47,9.63
11669,ECO11701,168.713,35.5022,6432.7,10.89
9260,ECO09285,178.075,35.3753,6432.78,9.19
11319,ECO11350,187.102,26.7837,6432.95,8.65
10587,ECO10613,164.213,6.9061,6432.98,9.43
10551,ECO10577,175.43099999999998,21.1657,6433.08,9.95
4033,ECO04058,200.90400000000002,13.9736,6433.33,9.67
8557,ECO08582,132.179,26.0234,6433.7,9.39
10398,ECO10424,163.12,10.4886,6433.72,10.59
4666,ECO04691,144.08100000000002,23.7481,6433.78,9.91
3840,ECO03865,195.68099999999998,15.5069,6433.88,10.05
4178,ECO04203,204.24400000000003,0.2256,6434.52,10.11
5079,ECO05104,162.065,12.0243,6434.84,8.85
9680,ECO09705,161.428,11.3442,6435.19,10.31
10063,ECO10088,162.572,3.5131,6435.26,9.31
7907,ECO07932,191.299,11.5554,6435.32,8.97
365,ECO00369,171.122,34.5806,6435.35,8.57
902,ECO00914,139.92600000000002,33.6938,6436.07,9.09
5743,ECO05768,178.101,20.3249,6436.4,9.25
12354,ECO12386,202.611,7.6757,6436.53,9.75
7924,ECO07949,145.023,12.0043,6436.7,9.05
6295,ECO06320,202.46099999999998,12.345999999999998,6437.15,10.39
1130,ECO01146,160.72299999999998,15.6628,6437.35,8.59
1212,ECO01232,205.342,14.9395,6437.52,9.29
8556,ECO08581,163.058,26.0096,6437.68,9.05
10020,ECO10045,193.78099999999998,30.5126,6437.79,10.29
10794,ECO10820,165.592,6.0772,6437.91,9.93
7076,ECO07101,166.798,43.7536,6438.12,9.59
8005,ECO08030,160.739,13.8522,6438.31,8.79
2230,ECO02255,172.438,22.1267,6438.44,10.07
454,ECO00461,140.491,33.0737,6438.45,8.95
647,ECO00654,182.512,38.7613,6438.5,8.69
2647,ECO02672,180.49900000000002,16.7083,6438.6,8.91
7475,ECO07500,223.80200000000002,2.8167,6438.62,9.23
12370,ECO12402,200.05700000000002,7.9078,6438.85,10.09
517,ECO00524,142.159,16.1207,6438.97,8.37
12269,ECO12301,155.192,21.5336,6439.49,9.93
5680,ECO05705,175.055,-0.4117,6439.65,8.95
12531,ECO12563,189.922,25.0392,6439.74,8.73
2546,ECO02571,191.343,19.1894,6439.96,9.09
3832,ECO03857,195.43200000000002,29.0,6440.15,10.03
4865,ECO04890,226.75400000000002,9.06,6440.2,9.45
8558,ECO08583,162.37,26.0397,6440.24,10.25
12485,ECO12517,226.8,16.5081,6440.29,9.67
8299,ECO08324,155.45,38.1319,6440.32,9.69
3726,ECO03751,193.567,27.3036,6440.94,10.53
8750,ECO08775,156.0,28.0307,6441.08,9.81
12643,ECO12675,193.213,17.7488,6441.23,9.13
9252,ECO09277,207.12599999999998,35.2728,6441.33,8.75
667,ECO00674,181.002,22.1248,6441.38,8.39
9581,ECO09606,161.07,2.7881,6441.64,9.87
6279,ECO06304,201.84400000000002,12.3547,6441.81,10.33
12461,ECO12493,181.00099999999998,22.864,6442.06,9.05
28,ECO00029,193.04,15.0824,6442.11,8.25
10049,ECO10074,162.829,15.9544,6442.13,9.97
3715,ECO03740,192.98,16.2828,6442.47,10.51
10609,ECO10635,164.56799999999998,4.5836,6443.17,10.29
5561,ECO05586,165.613,11.0541,6443.2,8.91
6393,ECO06418,207.636,35.1317,6443.29,9.69
3986,ECO04011,199.77599999999998,7.8311,6443.38,10.57
1319,ECO01344,179.65599999999998,15.2256,6443.83,8.83
7923,ECO07948,162.02700000000002,11.9963,6444.06,8.87
8743,ECO08768,198.21599999999998,27.8803,6444.13,9.73
12638,ECO12670,185.683,18.5485,6444.32,9.19
11786,ECO11818,169.285,42.47,6444.38,9.29
9432,ECO09457,151.546,37.984,6444.67,9.07
663,ECO00670,187.265,23.268,6444.71,8.29
11670,ECO11702,157.65200000000002,21.855,6445.0,9.71
5790,ECO05815,180.452,17.418,6445.01,9.63
8395,ECO08420,183.93900000000002,24.0696,6445.03,9.75
6041,ECO06066,190.85,6.6659,6445.04,9.97
797,ECO00805,191.11,27.1928,6445.85,9.83
8519,ECO08544,139.816,25.6016,6445.86,8.91
499,ECO00506,163.13299999999998,39.725,6445.88,8.45
1261,ECO01282,159.874,12.4923,6446.54,8.39
12536,ECO12568,189.55200000000002,25.4109,6446.71,8.77
3706,ECO03731,192.75799999999998,28.9281,6447.06,10.15
3950,ECO03975,198.775,3.0453,6447.13,9.83
9729,ECO09754,167.329,43.8747,6447.2,9.31
7774,ECO07799,199.86,8.5869,6447.26,9.41
3712,ECO03737,192.875,18.0653,6448.37,9.65
10735,ECO10761,161.121,7.5083,6448.41,8.31
9247,ECO09272,159.53,4.8944,6448.52,10.29
10884,ECO10912,162.953,12.2424,6448.67,8.75
1077,ECO01090,194.64700000000002,27.4843,6449.13,8.89
8472,ECO08497,178.105,25.2344,6449.5,8.95
11752,ECO11784,169.122,41.0783,6449.56,9.55
10756,ECO10782,175.166,8.8789,6449.62,8.25
11813,ECO11845,173.532,36.6832,6449.79,9.39
9708,ECO09733,166.62,43.5111,6449.89,8.45
3594,ECO03619,188.299,7.8517,6450.38,10.87
6906,ECO06931,194.47099999999998,27.7071,6450.65,9.37
8115,ECO08140,178.111,18.3507,6450.96,8.87
11030,ECO11058,181.946,25.2643,6451.63,9.29
4826,ECO04851,224.535,3.4236,6451.73,9.65
2193,ECO02218,182.27900000000002,25.237,6451.94,10.09
636,ECO00643,225.051,23.529,6452.62,8.45
3703,ECO03728,192.525,25.0222,6452.89,9.53
10806,ECO10832,165.635,4.0617,6452.93,9.53
5443,ECO05468,153.64,29.3186,6453.03,9.55
738,ECO00745,180.533,20.4943,6453.35,8.83
2104,ECO02129,152.123,16.7287,6453.37,9.25
10981,ECO11009,160.83,26.3035,6453.6,8.47
9920,ECO09945,162.032,14.6933,6453.63,9.71
12200,ECO12232,192.96,27.3608,6453.66,9.45
12623,ECO12655,194.558,16.951,6454.12,9.13
10124,ECO10149,202.21200000000002,-0.3654,6454.73,8.77
2281,ECO02306,169.56099999999998,22.4222,6454.73,9.41
10530,ECO10556,138.368,29.8879,6454.74,9.83
4165,ECO04190,203.951,2.9992,6454.76,10.85
5490,ECO05515,159.04399999999998,26.9537,6454.77,10.15
0,ECO00001,139.374,25.9664,6454.85,10.73
3238,ECO03263,138.21200000000002,30.2122,6455.06,10.55
8795,ECO08820,196.97299999999998,28.3831,6455.28,9.59
5915,ECO05940,184.33900000000003,2.5796,6455.53,9.23
9185,ECO09210,140.917,33.981,6455.63,8.87
5034,ECO05059,203.59,-0.7416,6455.66,9.19
8832,ECO08857,140.55700000000002,28.6282,6455.67,8.47
4869,ECO04894,226.90099999999998,9.3583,6455.68,10.57
3746,ECO03771,194.11599999999999,26.9872,6455.92,10.79
9087,ECO09112,176.25599999999997,32.6466,6455.98,9.19
5403,ECO05428,150.558,11.689,6456.13,10.01
1948,ECO01973,151.591,31.1569,6456.19,8.87
10859,ECO10886,230.946,4.2612,6456.26,8.73
11274,ECO11305,162.75799999999998,11.6261,6456.29,10.33
187,ECO00188,231.268,7.2823,6456.37,8.69
12526,ECO12558,171.87,19.8533,6456.92,9.55
7858,ECO07883,177.644,10.4914,6457.14,9.15
3591,ECO03616,139.641,34.2939,6457.24,10.31
5853,ECO05878,182.37400000000002,39.8159,6457.25,9.75
4881,ECO04906,227.727,5.7203,6457.38,9.19
3094,ECO03119,177.855,35.2039,6457.6,10.25
2166,ECO02191,224.933,20.0786,6457.6,8.95
4913,ECO04938,230.486,10.5675,6458.2,9.65
2636,ECO02661,208.5,17.1593,6458.36,8.93
6025,ECO06050,189.93400000000003,14.8703,6458.51,9.03
2955,ECO02980,175.845,16.4853,6458.55,10.67
12224,ECO12256,195.574,26.1426,6458.72,8.97
2662,ECO02687,198.357,16.813,6458.88,8.99
2765,ECO02790,175.916,18.7406,6459.01,9.69
127,ECO00128,179.612,27.0759,6459.14,8.57
8640,ECO08665,164.33900000000003,26.8219,6459.16,9.05
7709,ECO07734,145.61700000000002,6.7098,6459.21,8.45
10811,ECO10837,200.72,4.4977,6459.38,8.61
5200,ECO05225,136.782,28.316,6459.72,9.53
9061,ECO09086,150.31,32.1672,6459.86,9.07
818,ECO00827,198.861,3.0167,6459.96,8.81
9108,ECO09133,140.72799999999998,33.1421,6459.98,8.89
12456,ECO12488,181.993,22.7957,6460.03,10.41
6789,ECO06814,175.593,8.7654,6460.06,10.67
3974,ECO03999,141.095,28.2931,6460.12,10.33
4825,ECO04850,224.438,6.6269,6460.15,10.81
8749,ECO08774,156.30700000000002,28.0162,6460.2,10.17
4873,ECO04898,131.917,25.8936,6460.44,9.95
10411,ECO10437,165.095,44.9572,6460.55,9.59
1168,ECO01188,176.271,19.6224,6460.75,8.89
177,ECO00178,188.419,7.8394,6461.26,8.55
1063,ECO01076,232.83900000000003,47.0236,6461.41,10.27
3122,ECO03147,178.236,20.4792,6461.7,10.81
10553,ECO10579,163.9,4.3775,6461.78,10.73
10047,ECO10072,161.145,16.1932,6462.13,9.49
1228,ECO01249,147.836,31.9802,6462.26,8.63
12195,ECO12227,194.842,26.7971,6462.49,8.95
757,ECO00764,198.644,16.8879,6462.53,8.55
4813,ECO04838,223.838,5.2981,6462.74,9.65
2905,ECO02930,175.174,20.3433,6462.88,11.39
9833,ECO09858,161.914,26.2947,6462.91,10.65
11826,ECO11858,227.734,5.7449,6463.49,10.87
12015,ECO12047,172.937,37.4646,6463.5,8.79
10209,ECO10235,165.21200000000002,4.3916,6463.7,8.51
8723,ECO08748,194.36700000000002,27.7008,6464.01,9.27
6879,ECO06904,195.53900000000002,27.5893,6464.09,8.97
7969,ECO07994,201.31400000000002,13.2759,6464.61,9.29
11101,ECO11129,199.282,9.6765,6464.95,8.73
12301,ECO12333,173.5,6.9512,6465.24,9.61
3808,ECO03833,195.033,27.9772,6465.24,11.77
4900,ECO04925,229.237,11.0292,6465.49,9.57
9406,ECO09431,136.947,37.5838,6465.94,8.89
7492,ECO07517,151.535,2.9691,6466.08,9.59
10057,ECO10082,206.062,13.8715,6466.21,10.29
