Index,Name,RADEG,DEDEG,CZ
7296,ECO07321,168.706,0.9057,5630.0
7297,ECO07322,211.36900000000003,0.9271,7400.0
7298,ECO07323,202.72400000000002,0.938,6404.0
7299,ECO07324,211.34599999999998,0.9436,7464.0
7300,ECO07325,170.05599999999998,0.9428,6800.0
7301,ECO07326,157.405,0.9511,6572.0
7302,ECO07327,182.783,0.9568,6100.0
7303,ECO07328,187.922,0.9592,6844.0
7304,ECO07329,185.928,0.9622,7092.0
7305,ECO07330,178.18200000000002,0.9748,7330.0
7306,ECO07331,151.346,19.2719,3730.0
7307,ECO07332,190.239,0.9872,6824.0
7308,ECO07333,166.312,0.9892,6284.0
7309,ECO07334,182.945,0.9895,6092.0
7310,ECO07335,197.209,1.0023,5424.0
7311,ECO07336,155.779,1.006,6316.0
7312,ECO07337,155.983,1.0334,6616.0
7313,ECO07338,147.999,1.0465,6160.0
7314,ECO07339,142.944,1.0566,6960.0
7315,ECO07340,182.655,1.0649,6388.0
7316,ECO07341,170.107,1.0669,6744.0
7317,ECO07342,151.327,5.5697,6704.0
7318,ECO07343,152.735,1.0722,6280.0
7319,ECO07344,186.982,1.1163,7070.0
7320,ECO07345,172.45,1.1378,4904.0
7321,ECO07346,135.47799999999998,1.1722,5612.0
7322,ECO07347,154.606,1.1826,6310.0
7323,ECO07348,144.111,1.1913,4700.0
7324,ECO07349,192.878,1.1953,6884.0
7325,ECO07350,181.22799999999998,1.2155,6240.0
7326,ECO07351,184.898,1.2167,6256.0
7327,ECO07352,171.674,1.2415,5776.0
7328,ECO07353,151.328,2.4958,6420.0
7329,ECO07354,153.105,1.2458,6244.0
7330,ECO07355,157.121,1.2498,6508.0
7331,ECO07356,169.771,1.2522,6696.0
7332,ECO07357,190.084,1.2732,4628.0
7333,ECO07358,140.065,1.2888,5050.0
7334,ECO07359,205.075,1.2928,6840.0
7335,ECO07360,180.382,1.2958,6664.0
7336,ECO07361,187.922,1.306,6904.0
7337,ECO07362,183.03799999999998,1.3114,5932.0
7338,ECO07363,151.35,0.5439,6220.0
7339,ECO07364,150.21,1.3356,6240.0
7340,ECO07365,173.91099999999997,1.3576,5200.0
7341,ECO07366,199.68900000000002,1.3863,7044.0
7342,ECO07367,156.91899999999998,1.4373,6540.0
7343,ECO07368,158.885,1.4484,6380.0
7344,ECO07369,182.178,1.4563,5420.0
7345,ECO07370,180.926,1.4573,6104.0
7346,ECO07371,140.293,1.4727,4710.0
7347,ECO07372,208.832,1.4887,3788.0
7348,ECO07373,213.205,1.4893,5296.0
7349,ECO07374,203.918,1.508,6880.0
7350,ECO07375,181.237,1.5082,5884.0
7351,ECO07376,178.50900000000001,1.5488,5910.0
7352,ECO07377,203.91099999999997,1.5549,5380.0
7353,ECO07378,195.06799999999998,1.5575,6070.0
7354,ECO07379,181.28900000000002,1.5592,6252.0
7355,ECO07380,181.175,1.6025,5940.0
7356,ECO07381,197.393,1.6237,5850.0
7357,ECO07382,181.239,1.6353,5988.0
7358,ECO07383,181.88299999999998,1.6373,5784.0
7359,ECO07384,151.39600000000002,3.0533,6924.0
7360,ECO07385,181.328,1.6376,5450.0
7361,ECO07386,169.61900000000003,1.6640000000000001,6680.0
7362,ECO07387,181.076,1.7,6660.0
7363,ECO07388,154.309,1.7199,6532.0
7364,ECO07389,205.82299999999998,1.7296,7396.0
7365,ECO07390,166.457,1.7445,6264.0
7366,ECO07391,181.115,1.7486,6508.0
7367,ECO07392,180.636,1.7489,5628.0
7368,ECO07393,181.334,1.7786,5668.0
7369,ECO07394,151.435,10.2769,7056.0
7370,ECO07395,170.317,1.7845,7064.0
7371,ECO07396,186.262,1.794,6780.0
7372,ECO07397,184.50900000000001,1.7952,7444.0
7373,ECO07398,180.886,1.8028,5810.0
7374,ECO07399,212.551,1.8184,7396.0
7375,ECO07400,181.226,1.8213,5636.0
7376,ECO07401,199.86700000000002,1.8293,7028.0
7377,ECO07402,182.305,1.8365,5680.0
7378,ECO07403,181.145,1.8423,5850.0
7379,ECO07404,140.124,1.848,4844.0
7380,ECO07405,151.463,12.9614,2660.0
7381,ECO07406,181.062,1.8667,6108.0
7382,ECO07407,181.49900000000002,1.8856,5700.0
7383,ECO07408,181.153,1.8927,5970.0
7384,ECO07409,171.54,1.896,6788.0
7385,ECO07410,181.233,1.9009,5708.0
7386,ECO07411,147.52100000000002,1.9252,7456.0
7387,ECO07412,224.02900000000002,1.925,6660.0
7388,ECO07413,180.34599999999998,1.9257,5400.0
7389,ECO07414,147.86,1.9305,7244.0
7390,ECO07415,212.94099999999997,1.9473,5284.0
7391,ECO07416,133.623,32.6358,4296.0
7392,ECO07417,151.459,0.6328,6080.0
7393,ECO07418,181.365,1.9480000000000002,5450.0
7394,ECO07419,197.99200000000002,1.9576,5620.0
7395,ECO07420,180.99,1.9609,5410.0
7396,ECO07421,202.854,1.9813,6412.0
7397,ECO07422,193.987,1.9857,6868.0
7398,ECO07423,192.24900000000002,1.9882,6116.0
7399,ECO07424,209.984,1.9943,7196.0
7400,ECO07425,181.19299999999998,2.0053,4530.0
7401,ECO07426,142.516,2.0174,7276.0
7402,ECO07427,150.547,2.0217,6236.0
7403,ECO07428,151.54399999999998,2.9128,6600.0
7404,ECO07429,181.15200000000002,2.0475,6276.0
7405,ECO07430,140.805,2.0602,5028.0
7406,ECO07431,182.48,2.0685,5310.0
7407,ECO07432,154.171,2.0746,4320.0
7408,ECO07433,141.375,2.0783,7110.0
7409,ECO07434,183.533,2.0827,6004.0
7410,ECO07435,162.906,2.095,4944.0
7411,ECO07436,208.736,2.0957,4320.0
7412,ECO07437,180.245,2.1037,6052.0
7413,ECO07438,151.57,3.8278,6620.0
7414,ECO07439,198.054,2.121,5724.0
7415,ECO07440,204.977,2.1223,6860.0
7416,ECO07441,142.588,2.1344,7256.0
7417,ECO07442,180.739,2.1353,5904.0
7418,ECO07443,200.96400000000003,2.144,6650.0
7419,ECO07444,204.736,2.1507,6936.0
7420,ECO07445,201.64,2.1752,6916.0
7421,ECO07446,180.894,2.1789,5684.0
7422,ECO07447,180.97799999999998,2.1809,5930.0
7423,ECO07448,159.884,2.1878,6376.0
7424,ECO07449,151.668,38.1683,6610.0
7425,ECO07450,181.354,2.2087,6716.0
7426,ECO07451,162.847,2.2181,6492.0
7427,ECO07452,201.692,2.2439,6996.0
7428,ECO07453,152.071,2.2731,6396.0
7429,ECO07454,142.47299999999998,2.2803,6844.0
7430,ECO07455,180.62,2.2886,5956.0
7431,ECO07456,148.585,2.2976,5972.0
7432,ECO07457,141.618,2.3003,5044.0
7433,ECO07458,181.12900000000002,2.3432,5852.0
7434,ECO07459,224.111,2.3472,6548.0
7435,ECO07460,151.672,28.1728,4628.0
7436,ECO07461,166.226,2.3637,7416.0
7437,ECO07462,194.343,2.3702,6120.0
7438,ECO07463,172.06,2.3998,6708.0
7439,ECO07464,202.46099999999998,2.4059,6360.0
7440,ECO07465,201.303,2.4182,6870.0
7441,ECO07466,200.581,2.4208,6056.0
7442,ECO07467,204.31400000000002,2.4296,5332.0
7443,ECO07468,142.126,2.4335,6724.0
7444,ECO07469,181.125,2.4484,5890.0
7445,ECO07470,151.687,32.2317,6376.0
7446,ECO07471,191.31799999999998,2.449,5148.0
7447,ECO07472,181.13400000000001,2.4530000000000003,5852.0
7448,ECO07473,185.75400000000002,2.4529,7460.0
7449,ECO07474,209.457,2.4536,7150.0
7450,ECO07475,181.10299999999998,2.4592,6590.0
7451,ECO07476,146.226,2.4656,5800.0
7452,ECO07477,174.80599999999998,2.4873,7388.0
7453,ECO07478,169.373,2.5042,5900.0
7454,ECO07479,151.55100000000002,2.524,6540.0
7455,ECO07480,180.335,2.5239,6148.0
7456,ECO07481,151.688,31.0978,6344.0
7457,ECO07482,147.04,2.529,5976.0
7458,ECO07483,181.33700000000002,2.5340000000000003,6372.0
7459,ECO07484,151.352,2.549,6868.0
7460,ECO07485,166.558,2.6169,6284.0
7461,ECO07486,204.945,2.6265,7180.0
7462,ECO07487,180.90400000000002,2.6306,5668.0
7463,ECO07488,151.365,2.6331,6684.0
7464,ECO07489,172.067,2.6342,6690.0
7465,ECO07490,219.894,2.6510000000000002,7064.0
7466,ECO07491,151.786,2.6566,6624.0
7467,ECO07492,151.695,31.4756,6484.0
7468,ECO07493,230.942,2.6704,6284.0
7469,ECO07494,140.43,2.6909,7184.0
7470,ECO07495,144.17,2.7035,5490.0
7471,ECO07496,191.40400000000002,2.7219,6936.0
7472,ECO07497,151.311,2.7434,6564.0
7473,ECO07498,203.15200000000002,2.7679,6690.0
7474,ECO07499,156.878,2.7677,6604.0
7475,ECO07500,223.80200000000002,2.8167,6440.0
7476,ECO07501,161.494,2.8324,6560.0
7477,ECO07502,195.25,2.8324,6890.0
7478,ECO07503,151.83,46.5467,7190.0
7479,ECO07504,180.75400000000002,2.8364,5636.0
7480,ECO07505,210.178,2.8425,7308.0
7481,ECO07506,201.761,2.8478,6856.0
7482,ECO07507,208.924,2.8711,7064.0
7483,ECO07508,139.35299999999998,2.8767,7468.0
7484,ECO07509,151.954,2.8784,5628.0
7485,ECO07510,185.503,2.8993,6860.0
7486,ECO07511,151.80700000000002,2.9027,6404.0
7487,ECO07512,170.99400000000003,2.937,6800.0
7488,ECO07513,193.886,2.9397,5292.0
7489,ECO07514,151.895,46.0939,7308.0
7490,ECO07515,198.99400000000003,2.9513,5910.0
7491,ECO07516,213.56599999999997,2.9511,7420.0
7492,ECO07517,151.535,2.9691,6468.0
7493,ECO07518,163.137,3.0191,5560.0
7494,ECO07519,198.667,3.0197,6680.0
7495,ECO07520,165.859,3.0374,7404.0
7496,ECO07521,208.99099999999999,3.0461,7100.0
7497,ECO07522,206.021,3.0506,5180.0
7498,ECO07523,216.852,3.0721,7172.0
7499,ECO07524,144.545,3.0789,6420.0
7500,ECO07525,133.589,23.1583,2804.0
7501,ECO07526,151.865,12.2742,2674.0
7502,ECO07527,201.952,3.0904,5628.0
7503,ECO07528,143.691,3.0964,6890.0
7504,ECO07529,132.85,3.1088,7320.0
7505,ECO07530,185.796,3.1116,6904.0
7506,ECO07531,200.702,3.1177,5830.0
7507,ECO07532,143.469,3.1235,6710.0
7508,ECO07533,150.158,3.1271,6830.0
7509,ECO07534,213.56,3.1305,7264.0
7510,ECO07535,146.51,3.1343,5948.0
7511,ECO07536,206.81099999999998,3.1386,7110.0
7512,ECO07537,151.961,34.3153,6096.0
7513,ECO07538,136.77,3.1461,6980.0
7514,ECO07539,172.40599999999998,3.1562,6630.0
7515,ECO07540,211.979,3.1725,7456.0
7516,ECO07541,205.641,3.1984,7140.0
7517,ECO07542,177.41400000000002,3.2217,5824.0
7518,ECO07543,161.662,3.2438,6550.0
7519,ECO07544,204.201,3.2802,6748.0
7520,ECO07545,203.472,3.2932,5944.0
7521,ECO07546,158.855,3.2944,5492.0
7522,ECO07547,174.408,3.3245,5516.0
7523,ECO07548,151.976,29.4608,4744.0
7524,ECO07549,220.054,3.3443,7400.0
7525,ECO07550,220.13299999999998,3.3565,7304.0
7526,ECO07551,198.377,3.3621,5916.0
7527,ECO07552,206.925,3.3661,7108.0
7528,ECO07553,137.101,3.3675,3626.0
7529,ECO07554,151.942,3.3707,6684.0
7530,ECO07555,195.601,3.3760000000000003,6940.0
7531,ECO07556,149.234,3.3828,6160.0
7532,ECO07557,169.63,3.3835,5868.0
7533,ECO07558,134.609,3.3941,6976.0
7534,ECO07559,152.0,30.5378,6120.0
7535,ECO07560,180.88400000000001,3.3978,5696.0
7536,ECO07561,194.403,3.4453,6870.0
7537,ECO07562,165.72299999999998,3.4537,7430.0
7538,ECO07563,134.995,3.4791,7040.0
7539,ECO07564,167.385,3.515,7468.0
7540,ECO07565,219.238,3.5185,7336.0
7541,ECO07566,147.643,3.5413,7070.0
7542,ECO07567,169.817,3.5619,7044.0
7543,ECO07568,175.05,3.5676,6788.0
7544,ECO07569,231.71599999999998,3.5975,6424.0
7545,ECO07570,152.048,42.4186,6910.0
7546,ECO07571,135.265,3.6045,6950.0
7547,ECO07572,206.78,3.6224,6756.0
7548,ECO07573,192.38400000000001,3.6319999999999997,6970.0
7549,ECO07574,235.084,3.6342,6356.0
7550,ECO07575,190.31,3.6573,6840.0
7551,ECO07576,206.725,3.6608,7060.0
7552,ECO07577,185.768,3.6660000000000004,6260.0
7553,ECO07578,161.282,3.6746,5496.0
7554,ECO07579,185.732,3.6799,6930.0
7555,ECO07580,196.61700000000002,3.6867,7252.0
7556,ECO07581,152.08700000000002,31.8631,5096.0
7557,ECO07582,141.879,3.7115,5200.0
7558,ECO07583,205.118,3.7587,6724.0
7559,ECO07584,175.43099999999998,3.7816,6740.0
7560,ECO07585,199.49,3.8023,6090.0
7561,ECO07586,143.055,3.8027,6970.0
7562,ECO07587,220.028,3.8734,6940.0
7563,ECO07588,187.27200000000002,3.8821,4136.0
7564,ECO07589,194.391,3.9225,6976.0
7565,ECO07590,167.27900000000002,3.9277,6388.0
7566,ECO07591,212.71599999999998,3.9278,7304.0
7567,ECO07592,152.054,18.7069,2780.0
7568,ECO07593,206.933,3.9278,7264.0
7569,ECO07594,204.328,3.9386,6630.0
7570,ECO07595,145.786,3.9402,5700.0
7571,ECO07596,174.114,3.9753,6570.0
7572,ECO07597,146.143,4.0014,5720.0
7573,ECO07598,144.599,4.0143,6640.0
7574,ECO07599,212.59400000000002,4.0155,5924.0
7575,ECO07600,165.155,4.0653,3550.0
7576,ECO07601,174.43599999999998,4.0751,5876.0
7577,ECO07602,197.22799999999998,4.0993,7176.0
7578,ECO07603,152.15200000000002,18.2311,4996.0
7579,ECO07604,207.483,4.1399,7204.0
7580,ECO07605,144.562,4.1528,6932.0
7581,ECO07606,194.986,4.1549,7024.0
7582,ECO07607,151.305,4.1636,6548.0
7583,ECO07608,207.31799999999998,4.1753,6956.0
7584,ECO07609,204.15599999999998,4.1884,6650.0
7585,ECO07610,205.386,4.1941,7052.0
7586,ECO07611,147.56,4.1988,5852.0
7587,ECO07612,204.734,4.2291,6864.0
7588,ECO07613,166.206,4.2768,7308.0
7589,ECO07614,152.13299999999998,-0.6667,6230.0
7590,ECO07615,203.071,4.2803,6930.0
7591,ECO07616,212.047,4.2877,7436.0
7592,ECO07617,166.053,4.3305,5930.0
7593,ECO07618,178.047,4.3566,5180.0
7594,ECO07619,199.463,4.3635,5990.0
7595,ECO07620,207.06599999999997,4.3706,7130.0
7596,ECO07621,208.926,4.3949,7244.0
7597,ECO07622,157.066,4.4062,6708.0
7598,ECO07623,200.12400000000002,4.4392,6340.0
7599,ECO07624,191.535,4.4436,6970.0
7600,ECO07625,152.257,32.4922,5856.0
7601,ECO07626,203.458,4.4449,6588.0
7602,ECO07627,205.426,4.4499,6892.0
7603,ECO07628,150.689,4.4549,6256.0
7604,ECO07629,200.889,4.4612,6550.0
7605,ECO07630,196.64700000000002,4.4615,6308.0
7606,ECO07631,166.578,4.463,6510.0
7607,ECO07632,204.87400000000002,4.5113,6824.0
7608,ECO07633,144.25,4.5201,6710.0
7609,ECO07634,172.722,4.5338,5230.0
7610,ECO07635,166.417,4.6127,6644.0
7611,ECO07636,133.69299999999998,39.5389,4012.0
7612,ECO07637,152.31,40.3522,7024.0
7613,ECO07638,142.816,4.6259,5228.0
7614,ECO07639,166.58,4.6369,6372.0
7615,ECO07640,204.34099999999998,4.6891,6784.0
7616,ECO07641,143.764,4.6902,6788.0
7617,ECO07642,216.07299999999998,4.6994,6140.0
7618,ECO07643,168.575,4.7097,6044.0
7619,ECO07644,180.574,4.7164,6240.0
7620,ECO07645,206.002,4.7345,6908.0
7621,ECO07646,198.736,4.7414,7290.0
7622,ECO07647,197.049,4.7512,5750.0
7623,ECO07648,152.44299999999998,5.1728,3972.0
7624,ECO07649,205.13,4.7546,6810.0
7625,ECO07650,210.968,4.7737,7452.0
7626,ECO07651,201.118,4.7749,6350.0
7627,ECO07652,198.047,4.7782,7124.0
7628,ECO07653,203.524,4.7806,6708.0
7629,ECO07654,168.472,4.8017,6020.0
7630,ECO07655,205.148,4.8168,6840.0
7631,ECO07656,163.79399999999998,4.8195,7450.0
7632,ECO07657,177.88299999999998,4.8525,5140.0
7633,ECO07658,193.687,4.8978,7400.0
7634,ECO07659,152.514,32.0703,6104.0
7635,ECO07660,175.903,4.9297,6164.0
7636,ECO07661,205.46599999999998,4.934,7012.0
7637,ECO07662,163.53,4.9402,5756.0
7638,ECO07663,147.681,4.9509,7050.0
7639,ECO07664,205.333,4.9564,7060.0
7640,ECO07665,194.21900000000002,4.9579,7268.0
7641,ECO07666,203.73,4.9651,6810.0
7642,ECO07667,148.675,4.9754,5012.0
7643,ECO07668,204.796,4.9797,6750.0
7644,ECO07669,205.114,5.0123,6724.0
7645,ECO07670,152.602,39.9236,6564.0
7646,ECO07671,166.02900000000002,5.0275,7428.0
7647,ECO07672,205.493,5.0323,7308.0
7648,ECO07673,165.791,5.0697,7450.0
7649,ECO07674,205.135,5.0887,6836.0
7650,ECO07675,205.199,5.0953,6884.0
7651,ECO07676,163.03,5.1509,6548.0
7652,ECO07677,206.317,5.1568,6924.0
7653,ECO07678,198.706,5.1883,7004.0
7654,ECO07679,210.438,5.1895,7188.0
7655,ECO07680,163.81799999999998,5.2062,5708.0
7656,ECO07681,152.727,45.9503,7256.0
7657,ECO07682,144.445,5.2362,6604.0
7658,ECO07683,164.199,5.2466,7052.0
7659,ECO07684,204.835,5.3084,6750.0
7660,ECO07685,218.99,5.3085,6908.0
7661,ECO07686,194.49900000000002,5.3196,7164.0
7662,ECO07687,192.81099999999998,5.343,7416.0
7663,ECO07688,206.321,5.3749,6830.0
7664,ECO07689,203.497,5.3941,6550.0
7665,ECO07690,203.422,5.4671,6628.0
7666,ECO07691,190.582,5.5009,7050.0
7667,ECO07692,152.668,24.4142,6276.0
7668,ECO07693,173.202,5.5066,6264.0
7669,ECO07694,203.06900000000002,5.5508,7040.0
7670,ECO07695,207.91,5.5597,5584.0
7671,ECO07696,214.533,5.5637,7236.0
7672,ECO07697,207.168,5.5761,6944.0
7673,ECO07698,175.19799999999998,5.6,6228.0
7674,ECO07699,191.274,5.6439,6280.0
7675,ECO07700,214.69799999999998,5.6661,6204.0
7676,ECO07701,147.013,5.733,5856.0
7677,ECO07702,206.07,5.7379,6684.0
7678,ECO07703,152.616,2.2286,6310.0
7679,ECO07704,204.842,5.7576,6868.0
7680,ECO07705,204.78799999999998,5.7695,6860.0
7681,ECO07706,166.502,5.7806,5990.0
7682,ECO07707,149.244,5.8141,6344.0
7683,ECO07708,192.831,5.8377,7116.0
7684,ECO07709,177.979,5.8402,4844.0
7685,ECO07710,198.118,5.8922,6890.0
7686,ECO07711,216.553,5.9091,7404.0
7687,ECO07712,178.495,5.9213,6876.0
7688,ECO07713,208.986,5.9265,7264.0
7689,ECO07714,152.666,20.07,3702.0
7690,ECO07715,216.58,5.9562,7164.0
7691,ECO07716,153.144,5.9910000000000005,7404.0
7692,ECO07717,165.46900000000002,6.0668,6372.0
7693,ECO07718,212.12599999999998,6.1354,7316.0
7694,ECO07719,177.502,6.1628,5860.0
7695,ECO07720,216.58700000000002,6.1639,7252.0
7696,ECO07721,213.627,6.1654,6000.0
7697,ECO07722,179.044,6.1776,7020.0
7698,ECO07723,165.487,6.2149,6508.0
7699,ECO07724,215.239,6.2157,7350.0
7700,ECO07725,152.66,16.6853,4976.0
7701,ECO07726,213.768,6.2236,7236.0
7702,ECO07727,150.74,6.2716,6296.0
7703,ECO07728,208.395,6.2836,5676.0
7704,ECO07729,150.483,6.3003,6920.0
7705,ECO07730,214.092,6.3098,6156.0
7706,ECO07731,201.243,6.3268,7016.0
7707,ECO07732,138.672,6.564,5908.0
7708,ECO07733,145.72299999999998,6.644,5730.0
7709,ECO07734,145.61700000000002,6.7098,6460.0
7710,ECO07735,212.43900000000002,6.7168,5850.0
7711,ECO07736,152.655,5.1506,3930.0
7712,ECO07737,148.904,6.8039,5252.0
7713,ECO07738,146.274,6.9094,7360.0
7714,ECO07739,207.831,6.9379,6656.0
7715,ECO07740,163.158,7.0282,6348.0
7716,ECO07741,148.481,7.0466,5052.0
7717,ECO07742,154.543,7.143,3650.0
7718,ECO07743,209.537,7.1559,7216.0
7719,ECO07744,138.565,7.169,5950.0
7720,ECO07745,151.173,7.2088,6760.0
7721,ECO07746,149.377,7.2177,6296.0
7722,ECO07747,133.67,20.5836,3684.0
7723,ECO07748,164.17700000000002,7.2265,5956.0
7724,ECO07749,202.797,7.227,7216.0
7725,ECO07750,214.607,7.2565,7344.0
7726,ECO07751,162.928,7.2947,6788.0
7727,ECO07752,166.89700000000002,7.3176,6188.0
7728,ECO07753,234.558,7.4619,4900.0
7729,ECO07754,214.34799999999998,7.4841,6996.0
7730,ECO07755,158.555,7.5152,6532.0
7731,ECO07756,214.44299999999998,7.5263,7230.0
7732,ECO07757,214.64700000000002,7.5416,7244.0
7733,ECO07758,152.825,0.4425,3428.0
7734,ECO07759,214.636,7.5668,7340.0
7735,ECO07760,214.44799999999998,7.577000000000001,7396.0
7736,ECO07761,214.56599999999997,7.6005,7104.0
7737,ECO07762,208.014,7.6208,3876.0
7738,ECO07763,148.857,7.6604,3718.0
7739,ECO07764,214.489,7.6719,7452.0
7740,ECO07765,149.37,7.6788,6344.0
7741,ECO07766,214.59,7.6875,7360.0
7742,ECO07767,207.952,7.6882,6740.0
7743,ECO07768,235.61900000000003,7.7638,5756.0
7744,ECO07769,153.035,46.2936,7292.0
7745,ECO07770,213.926,7.7825,7420.0
7746,ECO07771,137.303,7.8193,5270.0
7747,ECO07772,214.601,7.8845,7224.0
7748,ECO07773,163.246,7.9259,6540.0
7749,ECO07774,208.565,7.9675,6930.0
7750,ECO07775,140.18,7.9906,6230.0
7751,ECO07776,163.156,8.0069,6344.0
7752,ECO07777,214.31599999999997,8.0304,7260.0
7753,ECO07778,203.822,8.0706,7056.0
7754,ECO07779,163.114,8.073,6524.0
7755,ECO07780,153.015,23.0856,6212.0
7756,ECO07781,203.888,8.0924,7012.0
7757,ECO07782,143.401,8.11,6744.0
7758,ECO07783,213.521,8.1274,7316.0
7759,ECO07784,144.483,8.18,6030.0
7760,ECO07785,209.079,8.2358,6852.0
7761,ECO07786,214.206,8.2597,7188.0
7762,ECO07787,210.995,8.2657,6980.0
7763,ECO07788,199.81099999999998,8.2701,6680.0
7764,ECO07789,206.13,8.2709,6816.0
7765,ECO07790,206.34400000000002,8.2738,6910.0
7766,ECO07791,153.07399999999998,27.8622,4690.0
7767,ECO07792,211.49900000000002,8.3119,6988.0
7768,ECO07793,208.662,8.3412,7132.0
7769,ECO07794,151.19799999999998,8.356,6508.0
7770,ECO07795,155.425,8.3717,6644.0
7771,ECO07796,206.36599999999999,8.389,6976.0
7772,ECO07797,226.972,8.4375,4092.0
7773,ECO07798,213.25099999999998,8.5014,7290.0
7774,ECO07799,199.86,8.5869,6450.0
7775,ECO07800,212.893,8.5912,7316.0
7776,ECO07801,213.737,8.5961,7330.0
7777,ECO07802,153.179,39.3739,6804.0
7778,ECO07803,151.622,8.6051,6560.0
7779,ECO07804,231.456,8.6115,6130.0
7780,ECO07805,174.86,8.706,5336.0
7781,ECO07806,173.21,8.7233,6084.0
7782,ECO07807,175.612,8.7882,6052.0
7783,ECO07808,173.09099999999998,8.8472,6108.0
7784,ECO07809,175.88299999999998,8.8647,5800.0
7785,ECO07810,186.80700000000002,8.9017,7290.0
7786,ECO07811,184.97,8.9375,7296.0
7787,ECO07812,179.923,8.9475,6468.0
7788,ECO07813,153.122,12.3772,5324.0
7789,ECO07814,186.67,9.0148,7090.0
7790,ECO07815,187.203,9.015,6384.0
7791,ECO07816,181.584,9.0468,6228.0
7792,ECO07817,222.91,9.0613,4096.0
7793,ECO07818,176.24,9.0634,5828.0
7794,ECO07819,179.57299999999998,9.0743,6430.0
7795,ECO07820,172.30599999999998,9.0758,6252.0
7796,ECO07821,185.965,9.1304,7216.0
7797,ECO07822,147.827,9.1392,5184.0
7798,ECO07823,186.332,9.1457,7260.0
7799,ECO07824,153.208,30.5833,5160.0
7800,ECO07825,205.41,9.1488,6956.0
7801,ECO07826,179.22299999999998,9.1523,6396.0
7802,ECO07827,186.17,9.1559,6936.0
7803,ECO07828,186.622,9.1873,7400.0
7804,ECO07829,212.018,9.2072,7204.0
7805,ECO07830,147.093,9.2503,5376.0
7806,ECO07831,160.109,9.2602,5796.0
7807,ECO07832,210.998,9.2733,5804.0
7808,ECO07833,210.69799999999998,9.3255,6010.0
7809,ECO07834,160.167,9.4137,5656.0
7810,ECO07835,153.21,12.6664,2672.0
7811,ECO07836,221.416,9.4178,7252.0
7812,ECO07837,202.486,9.4434,6572.0
7813,ECO07838,185.013,9.4751,7424.0
7814,ECO07839,204.046,9.4782,6748.0
7815,ECO07840,203.40599999999998,9.4981,7084.0
7816,ECO07841,198.31900000000002,9.5086,7004.0
7817,ECO07842,144.636,9.521,5428.0
7818,ECO07843,210.804,9.523,5230.0
7819,ECO07844,189.325,9.5359,6364.0
7820,ECO07845,140.458,9.5381,4860.0
7821,ECO07846,153.255,17.0342,6470.0
7822,ECO07847,144.26,9.5399,5410.0
7823,ECO07848,185.56400000000002,9.5557,6900.0
7824,ECO07849,179.597,9.5678,6184.0
7825,ECO07850,144.98,9.5834,5948.0
7826,ECO07851,174.773,9.6185,5932.0
7827,ECO07852,176.41,9.6209,6200.0
7828,ECO07853,210.99599999999998,9.6353,6910.0
7829,ECO07854,174.798,9.6355,5870.0
7830,ECO07855,198.296,9.6797,3952.0
7831,ECO07856,201.10299999999998,9.7404,6920.0
7832,ECO07857,133.779,18.9347,4014.0
7833,ECO07858,153.36,38.6575,7276.0
7834,ECO07859,166.775,9.7897,6124.0
7835,ECO07860,208.47099999999998,9.8027,6736.0
7836,ECO07861,176.46200000000002,9.8317,6424.0
7837,ECO07862,229.425,9.9786,6344.0
7838,ECO07863,203.217,9.9895,7104.0
7839,ECO07864,166.521,10.0383,5588.0
7840,ECO07865,136.19299999999998,10.0597,5640.0
7841,ECO07866,180.21099999999998,10.0925,6824.0
7842,ECO07867,174.63400000000001,10.1178,6252.0
7843,ECO07868,196.047,10.1307,7284.0
7844,ECO07869,153.371,38.6197,6844.0
7845,ECO07870,203.204,10.1311,7180.0
7846,ECO07871,196.15900000000002,10.1475,7372.0
7847,ECO07872,183.833,10.1608,5764.0
7848,ECO07873,151.69799999999998,10.1718,7270.0
7849,ECO07874,232.146,10.1811,6644.0
7850,ECO07875,203.00099999999998,10.231,6516.0
7851,ECO07876,179.19799999999998,10.2775,6590.0
7852,ECO07877,185.717,10.3033,7116.0
7853,ECO07878,178.488,10.3121,6616.0
7854,ECO07879,149.748,10.379000000000001,5410.0
7855,ECO07880,153.392,38.8431,6356.0
7856,ECO07881,202.205,10.3818,6830.0
7857,ECO07882,211.69400000000002,10.3874,6724.0
7858,ECO07883,177.644,10.4914,6456.0
7859,ECO07884,230.232,10.4917,3788.0
7860,ECO07885,213.458,10.5393,7452.0
7861,ECO07886,145.158,10.585,5956.0
7862,ECO07887,172.365,10.6291,5750.0
7863,ECO07888,189.60299999999998,10.6326,7332.0
7864,ECO07889,184.167,10.6543,7330.0
7865,ECO07890,204.725,10.6699,7144.0
7866,ECO07891,153.46,38.7647,6924.0
7867,ECO07892,181.273,10.6764,6876.0
7868,ECO07893,213.576,10.6776,7240.0
7869,ECO07894,202.824,10.6812,6930.0
7870,ECO07895,177.91099999999997,10.6811,6300.0
7871,ECO07896,181.516,10.6884,6956.0
7872,ECO07897,214.226,10.7202,7210.0
7873,ECO07898,214.43400000000003,10.7318,7356.0
7874,ECO07899,214.262,10.7325,6904.0
7875,ECO07900,214.072,10.7489,6972.0
7876,ECO07901,162.744,10.7536,6410.0
7877,ECO07902,153.47,38.6544,6784.0
